novelty_mode,transcriptid,chunk_index,exec_turn_index,componentorder,transcriptcomponentid,speakertypename
full_turns,1775912,24,,24,69508205,Executives
full_turns,1775912,26,,26,69508207,Analysts
full_turns,1775912,27,,27,69508208,Executives
full_turns,1775912,30,,30,69508211,Executives
full_turns,1775912,32,,32,69508213,Analysts
full_turns,1775912,33,,33,69508214,Executives
full_turns,1775912,35,,35,69508216,Analysts
full_turns,1775912,36,,36,69508217,Executives
full_turns,1775912,38,,38,69508219,Analysts
full_turns,1775912,39,,39,69508220,Executives
full_turns,1775912,41,,41,69508222,Analysts
full_turns,1775912,42,,42,69508223,Executives
full_turns,1776562,6,,6,69540671,Analysts
full_turns,1776562,7,,7,69540672,Executives
full_turns,1776562,9,,9,69540674,Analysts
full_turns,1776562,10,,10,69540675,Executives
full_turns,1776562,11,,11,69540676,Executives
full_turns,1776562,13,,13,69540678,Analysts
full_turns,1776562,14,,14,69540679,Executives
full_turns,1776562,15,,15,69540680,Executives
full_turns,1776562,17,,17,69540682,Analysts
full_turns,1776562,18,,18,69540683,Executives
full_turns,1776562,20,,20,69540685,Analysts
full_turns,1776562,22,,22,69540687,Executives
full_turns,1776562,28,,28,69540693,Executives
full_turns,1776562,30,,30,69540695,Analysts
full_turns,1776562,31,,31,69540696,Executives
full_turns,1776562,33,,33,69540698,Analysts
full_turns,1776562,34,,34,69540699,Executives
full_turns,1776562,35,,35,69540700,Executives
full_turns,1776562,37,,37,69540702,Analysts
full_turns,1776562,38,,38,69540703,Executives
full_turns,1776562,40,,40,69540705,Analysts
full_turns,1776562,41,,41,69540706,Executives
full_turns,1777047,8,,8,69560746,Analysts
full_turns,1777047,9,,9,69560747,Executives
full_turns,1777047,14,,14,69560752,Executives
full_turns,1777047,15,,15,69560753,Analysts
full_turns,1777047,18,,18,69560756,Analysts
full_turns,1777047,19,,19,69560757,Executives
full_turns,1777047,20,,20,69560758,Analysts
full_turns,1777047,21,,21,69560759,Executives
full_turns,1777047,22,,22,69560760,Analysts
full_turns,1777047,23,,23,69560761,Executives
full_turns,1777047,26,,26,69560764,Executives
full_turns,1777047,33,,33,69560771,Analysts
full_turns,1777047,34,,34,69560772,Executives
full_turns,1777047,39,,39,69560777,Executives
full_turns,1777047,40,,40,69560778,Analysts
full_turns,1777047,41,,41,69560779,Executives
full_turns,1777047,45,,45,69560783,Analysts
full_turns,1777047,51,,51,69560789,Executives
full_turns,1777047,52,,52,69560790,Analysts
full_turns,1777047,53,,53,69560791,Executives
full_turns,1777047,58,,58,69560796,Analysts
full_turns,1777047,59,,59,69560797,Executives
full_turns,1777047,67,,67,69560805,Executives
full_turns,1777047,71,,71,69560809,Analysts
full_turns,1777047,73,,73,69560811,Executives
full_turns,1777047,74,,74,69560812,Analysts
full_turns,1777047,77,,77,69560815,Analysts
full_turns,1777047,78,,78,69560816,Executives
full_turns,1777442,6,,6,69576104,Analysts
full_turns,1777442,8,,8,69576106,Executives
full_turns,1777442,12,,12,69576110,Analysts
full_turns,1777442,13,,13,69576111,Executives
full_turns,1777442,14,,14,69576112,Executives
full_turns,1777442,16,,16,69576114,Analysts
full_turns,1777442,17,,17,69576115,Executives
full_turns,1777442,18,,18,69576116,Analysts
full_turns,1777442,19,,19,69576117,Executives
full_turns,1777442,21,,21,69576119,Analysts
full_turns,1777442,26,,26,69576124,Analysts
full_turns,1777442,27,,27,69576125,Executives
full_turns,1777442,28,,28,69576126,Analysts
full_turns,1777442,29,,29,69576127,Executives
full_turns,1777442,32,,33,69576131,Analysts
full_turns,1777442,33,,34,69576132,Executives
full_turns,1777442,34,,35,69576133,Analysts
full_turns,1777442,35,,36,69576134,Executives
full_turns,1777442,36,,37,69576135,Executives
full_turns,1777442,37,,38,69576136,Executives
full_turns,1777442,39,,40,69576138,Analysts
full_turns,1777442,40,,41,69576139,Executives
full_turns,1777442,41,,42,69576140,Analysts
full_turns,1777442,47,,48,69576146,Executives
full_turns,1777442,49,,50,69576148,Analysts
full_turns,1777442,53,,54,69576152,Analysts
full_turns,1777442,55,,56,69576154,Analysts
full_turns,1777442,56,,57,69576155,Executives
full_turns,1777442,58,,59,69576157,Analysts
full_turns,1777442,59,,60,69576158,Executives
full_turns,1777442,62,,63,69576161,Analysts
full_turns,1777442,63,,64,69576162,Executives
full_turns,1777442,64,,65,69576163,Analysts
full_turns,1777442,65,,66,69576164,Executives
full_turns,1777442,67,,68,69576166,Analysts
full_turns,1777442,68,,69,69576167,Executives
full_turns,1777442,69,,70,69576168,Analysts
full_turns,1777442,72,,73,69576171,Analysts
full_turns,1777442,73,,74,69576172,Executives
full_turns,1777442,74,,76,69576174,Executives
full_turns,1777442,76,,78,69576176,Executives
full_turns,1777987,44,,54,69602335,Analysts
full_turns,1777987,45,,55,69602336,Executives
full_turns,1777987,47,,57,69602338,Executives
full_turns,1777987,50,,60,69602341,Executives
full_turns,1777987,53,,63,69602344,Executives
full_turns,1777987,55,,65,69602346,Analysts
full_turns,1777987,56,,66,69602347,Executives
full_turns,1777987,57,,67,69602348,Executives
full_turns,1777987,60,,70,69602351,Executives
